trip_id,vehicle_id,start_parking_O,destination_I,start_time,end_time,n_trace_points
4715,471,77,395,278,306,29
4716,471,114,355,336,363,28
4717,471,58,354,393,395,3
4718,471,65,64,425,458,34
4719,471,27,220,488,504,17
4720,472,42,714,0,29,30
4721,472,140,510,59,73,15
4722,472,111,596,103,109,7
4723,472,110,125,139,176,38
4724,472,18,315,206,209,4
4725,472,36,496,239,252,14
4726,472,84,658,282,291,10
4727,472,135,122,321,340,20
4728,472,28,530,370,399,30
4729,472,109,45,429,461,33
4730,473,111,378,0,20,21
4731,473,70,694,50,66,17
4732,473,150,193,96,139,44
4733,473,47,422,169,181,13
4734,473,88,74,211,230,20
4735,473,12,158,260,282,23
4736,473,20,347,312,324,13
4737,473,62,287,354,374,21
4738,473,59,86,404,419,16
4739,473,11,12,449,459,11
4740,474,62,436,0,14,15
4741,474,86,217,44,71,28
4742,474,46,676,101,134,34
4743,474,147,703,164,165,2
4744,474,146,405,195,222,28
4745,474,44,651,252,271,20
4746,474,119,446,301,326,26
4747,474,83,646,356,381,26
4748,474,143,306,411,428,18
4749,474,65,648,458,473,16
4750,475,124,437,0,16,17
4751,475,86,455,46,58,13
4752,475,89,0,88,109,22
4753,475,0,278,139,162,24
4754,475,63,415,192,205,14
4755,475,86,584,235,253,19
4756,475,136,135,283,311,29
4757,475,41,333,341,350,10
4758,475,51,376,380,398,19
4759,475,62,412,428,448,21
4760,476,6,419,0,30,31
4761,476,68,557,60,70,11
4762,476,123,555,100,105,6
4763,476,129,6,135,165,31
4764,476,2,728,195,229,35
4765,476,152,267,259,285,27
4766,476,55,484,315,336,22
4767,476,103,171,366,404,39
4768,476,22,74,434,438,5
4769,476,12,182,468,497,30
4770,477,92,424,0,7,8
4771,477,114,617,37,60,24
4772,477,132,227,90,106,17
4773,477,58,358,136,148,13
4774,477,97,392,178,190,13
4775,477,78,735,220,239,20
4776,477,154,498,269,293,25
4777,477,125,702,323,339,17
4778,477,152,142,369,416,48
4779,477,5,310,446,463,18
4780,478,59,319,0,17,18
4781,478,43,69,47,57,11
4782,478,5,540,87,107,21
4783,478,92,486,137,158,22
4784,478,120,129,188,213,26
4785,478,38,365,243,268,26
4786,478,82,433,298,310,13
4787,478,103,742,340,378,39
4788,478,144,229,408,438,31
4789,478,65,391,468,484,17
4790,479,134,538,0,7,8
4791,479,123,671,37,57,21
4792,479,138,328,87,102,16
4793,479,74,302,132,135,4
4794,479,65,266,165,180,16
4795,479,52,662,210,234,25
4796,479,141,718,264,292,29
4797,479,150,470,322,349,28
4798,479,106,447,379,383,5
4799,479,87,359,413,428,16
4800,480,38,111,0,10,11
4801,480,11,418,40,77,38
4802,480,79,694,107,137,31
4803,480,145,268,167,206,40
4804,480,61,520,236,249,14
4805,480,114,169,279,298,20
4806,480,35,533,328,353,26
4807,480,128,706,383,397,15
4808,480,154,254,427,458,32
4809,480,57,701,488,517,30
4810,481,96,208,0,19,20
4811,481,40,464,49,71,23
4812,481,121,213,101,121,21
4813,481,45,161,151,157,7
4814,481,32,427,187,225,39
4815,481,117,316,255,281,27
4816,481,69,335,311,320,10
4817,481,59,523,350,374,25
4818,481,99,602,404,421,18
4819,481,121,315,451,469,19
4820,482,111,391,0,9,10
4821,482,78,550,39,52,14
4822,482,103,201,82,103,22
4823,482,38,441,133,161,29
4824,482,98,340,191,209,19
4825,482,81,111,239,258,20
4826,482,41,594,288,314,27
4827,482,126,653,344,360,17
4828,482,147,471,390,407,18
4829,482,93,79,437,475,39
4830,483,96,405,0,2,3
4831,483,90,604,32,52,21
4832,483,147,552,82,100,19
4833,483,119,285,130,156,27
4834,483,72,724,186,211,26
4835,483,153,465,241,274,34
4836,483,97,256,304,309,6
4837,483,77,464,339,345,7
4838,483,103,4,375,395,21
4839,483,20,572,425,442,18
4840,484,67,486,0,16,17
4841,484,120,436,46,65,20
4842,484,85,304,95,100,6
4843,484,65,103,130,146,17
4844,484,13,382,176,194,19
4845,484,76,662,224,256,33
4846,484,144,657,286,293,8
4847,484,134,670,323,353,31
4848,484,151,91,383,412,30
4849,484,27,543,442,473,32
4850,485,130,249,0,38,39
4851,485,56,600,68,97,30
4852,485,139,624,127,132,6
4853,485,143,501,162,173,12
4854,485,142,145,203,246,44
4855,485,28,360,276,294,19
4856,485,73,469,324,334,11
4857,485,82,477,364,384,21
4858,485,96,364,414,440,27
4859,485,67,506,470,490,21
4860,486,46,44,0,11,12
4861,486,4,425,41,74,34
4862,486,89,143,104,135,32
4863,486,28,187,165,168,4
4864,486,34,231,198,206,9
4865,486,50,434,236,251,16
4866,486,85,316,281,296,16
4867,486,88,503,326,356,31
4868,486,89,283,386,398,13
4869,486,72,425,428,454,27
4870,487,141,521,0,15,16
4871,487,114,730,45,64,20
4872,487,152,654,94,101,8
4873,487,129,446,131,144,14
4874,487,94,395,174,174,1
4875,487,94,382,204,224,21
4876,487,76,11,254,274,21
4877,487,3,490,304,328,25
4878,487,98,426,358,376,19
4879,487,107,638,406,412,7
4880,488,42,355,0,18,19
4881,488,74,629,48,70,23
4882,488,134,333,100,132,33
4883,488,58,577,162,179,18
4884,488,128,534,209,210,2
4885,488,121,313,240,256,17
4886,488,68,572,286,309,24
4887,488,118,228,339,350,12
4888,488,71,727,380,400,21
4889,488,151,312,430,452,23
4890,489,47,259,0,15,16
4891,489,41,285,45,60,16
4892,489,73,233,90,108,19
4893,489,73,154,138,153,16
4894,489,30,6,183,216,34
4895,489,2,512,246,275,30
4896,489,105,350,305,325,21
4897,489,70,629,355,381,27
4898,489,134,329,411,434,24
4899,489,58,214,464,475,12
4900,490,133,49,0,34,35
4901,490,12,634,64,97,34
4902,490,144,59,127,170,44
4903,490,11,479,200,218,19
4904,490,102,733,248,277,30
4905,490,147,534,307,322,16
4906,490,102,491,352,367,16
4907,490,82,292,397,407,11
4908,490,61,332,437,441,5
4909,490,68,407,471,488,18
4910,491,116,418,0,22,23
4911,491,82,371,52,58,7
4912,491,81,317,88,96,9
4913,491,53,98,126,138,13
4914,491,17,226,168,184,17
4915,491,39,727,214,236,23
4916,491,151,446,266,291,26
4917,491,88,532,321,336,16
4918,491,103,13,366,390,25
4919,491,15,717,420,466,47
4920,492,70,461,0,9,10
4921,492,77,232,39,56,18
4922,492,32,149,86,101,16
4923,492,36,553,131,160,30
4924,492,103,594,190,208,19
4925,492,132,670,238,254,17
4926,492,138,314,284,314,31
4927,492,81,247,344,374,31
4928,492,37,394,404,434,31
4929,492,83,260,464,478,15
4930,493,40,237,0,13,14
4931,493,60,57,43,54,12
4932,493,15,649,84,113,30
4933,493,143,677,143,148,6
4934,493,119,348,178,195,18
4935,493,70,560,225,259,35
4936,493,137,263,289,308,20
4937,493,60,540,338,348,11
4938,493,106,430,378,408,31
4939,493,70,44,438,467,30
4940,494,108,115,0,23,24
4941,494,33,708,53,75,23
4942,494,134,548,105,129,25
4943,494,96,536,159,173,15
4944,494,111,270,203,224,22
4945,494,53,598,254,295,42
4946,494,132,209,325,349,25
4947,494,41,72,379,395,17
4948,494,8,252,425,452,28
4949,494,64,679,482,500,19
4950,495,154,354,0,24,25
4951,495,85,440,54,58,5
4952,495,86,225,88,108,21
4953,495,30,423,138,174,37
4954,495,95,472,204,208,5
4955,495,94,701,238,255,18
4956,495,147,434,285,299,15
4957,495,86,220,329,355,27
4958,495,48,556,385,438,54
4959,495,123,291,468,480,13
4960,496,86,411,0,0,1
4961,496,86,183,30,41,12
4962,496,32,282,71,78,8
4963,496,59,259,108,115,8
4964,496,41,111,145,146,2
4965,496,40,423,176,197,22
4966,496,84,138,227,247,21
4967,496,33,322,277,295,19
4968,496,70,359,325,346,22
4969,496,77,164,376,390,15
4970,497,115,358,0,21,22
4971,497,73,449,51,74,24
4972,497,95,287,104,131,28
4973,497,59,438,161,173,13
4974,497,104,641,203,221,19
4975,497,138,540,251,274,24
4976,497,112,687,304,311,8
4977,497,144,127,341,387,47
4978,497,13,335,417,440,24
4979,497,66,149,470,487,18
4980,498,21,676,0,39,40
4981,498,151,51,69,96,28
4982,498,11,75,126,150,25
4983,498,12,351,180,218,39
4984,498,74,348,248,254,7
4985,498,62,380,284,291,8
4986,498,76,5,321,341,21
4987,498,1,135,371,379,9
4988,498,2,744,409,471,63
4989,498,114,486,501,520,20
4990,499,81,342,0,1,2
4991,499,81,465,31,42,12
4992,499,98,496,72,80,9
4993,499,94,32,110,152,43
4994,499,11,207,182,190,9
4995,499,40,739,220,265,46
4996,499,136,673,295,313,19
4997,499,151,537,343,358,16
4998,499,111,362,388,389,2
4999,499,104,454,419,433,15
